tool,status,reason_category,reason,artifact,package,version,artifact_type,pyc_path,python_tag,magic_number,source_present,overall_level,overall_label,artifact_path
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_create_activity_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_create_activity_request.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_create_activity_result.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_credentials.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_deploy_command.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_deploy_command_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_deploy_command_body.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_deploy_network.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_destroy_activity.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_error_message.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_exe_script_command_result.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_exe_script_command_state.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_exe_script_request.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_file_set.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_get_activity_state.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_get_activity_usage.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_provider_api.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_provider_event.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_requestor_control_api.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_requestor_state_api.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command_body.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished_body.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_started.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_started_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_err.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_err_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_out.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_out_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sgx_credentials.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sign_command.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient-0.6.4.tar.gz,ya-aioclient,0.6.4,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sign_command_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz
