artifact,package,version,artifact_type,source_less_pyc,total_pyc_in_artifact,source_less_pyc_pct_in_artifact,python_tags,top_level_paths,source_recoverable_pyc,source_recoverable_pct,dynamic_loading_indicator,dynamic_load_hits,keyword_categories,security_keyword_indicator
rpa_common-1.0.28.tar.gz,rpa-common,1.0.28,tar,2,37,5.41,cpython-38,rpa_common-1.0.28,2,100.00,True,1,,no
rrlfe-1.0.tar.gz,rrlfe,1.0,tar,2,11,18.18,cpython-38,rrlfe-1.0,2,100.00,False,0,testing,no
runwhen_keywords-0.0.1.tar.gz,runwhen-keywords,0.0.1,tar,2,64,3.12,cpython-39,runwhen_keywords-0.0.1,2,100.00,False,0,,no
ruth_nlu-0.0.6-py3-none-any.whl,ruth-nlu,0.0.6,wheel,2,39,5.13,cpython-38,ruth,2,100.00,True,1,data,no
saf_python_sdk-0.1.5-cp313-cp313-macosx_11_0_arm64.whl,saf-python-sdk,0.1.5,wheel,2,7,28.57,cpython-313;cpython-314,saf_python_sdk,2,100.00,False,0,,no
santali_textts-0.0.4.tar.gz,santali-textts,0.0.4,tar,2,4,50.00,cpython-38,santali_textts-0.0.4,2,100.00,False,0,,no
SciANN-macos-0.6.7.3.tar.gz,sciann-macos,0.6.7.3,tar,2,9,22.22,cpython-38,SciANN-macos-0.6.7.3,2,100.00,True,11,testing,no
SciANN-0.7.0.1.tar.gz,sciann,0.7.0.1,tar,2,9,22.22,cpython-38,SciANN-0.7.0.1,2,100.00,True,11,testing,no
sec_client-0.0.1.tar.gz,sec-client,0.0.1,tar,2,8,25.00,cpython-39,sec_client-0.0.1,2,100.00,False,0,data;network,no
SEELE_test-1.1.3-py3-none-any.whl,seele-test,1.1.3,wheel,2,43,4.65,cpython-310,seele_app,2,100.00,False,0,testing,no
seele_test-1.1.3.tar.gz,seele-test,1.1.3,tar,2,38,5.26,cpython-310,seele_test-1.1.3,2,100.00,False,0,testing,no
seele_web-0.0.5-py3-none-any.whl,seele-web,0.0.5,wheel,2,42,4.76,cpython-310,seele_app,2,100.00,False,0,network,no
seele_web-0.0.5.tar.gz,seele-web,0.0.5,tar,2,42,4.76,cpython-310,seele_web-0.0.5,2,100.00,False,0,network,no
selfcalibratingconformal-1.11.tar.gz,selfcalibratingconformal,1.11,tar,2,13,15.38,cpython-311;cpython-39,selfcalibratingconformal-1.11,2,100.00,False,0,,no
sensei-0.1.1.post3.tar.gz,sensei,0.1.1.post3,tar,2,23,8.70,cpython-39,sensei-0.1.1.post3,2,100.00,False,0,,no
simple_migrator-0.1.9.tar.gz,simple-migrator,0.1.9,tar,2,26,7.69,cpython-311;cpython-312,simple_migrator-0.1.9,2,100.00,False,0,data,no
sketch_dask_extension-0.1.0-py310-none-any.whl,sketch-dask-extension,0.1.0,wheel,2,2,100.00,cpython-310,sketch_dask_extension,2,100.00,False,0,plugin,no
sop_infra-0.4.9-py3-none-any.whl,sop-infra,0.4.9,wheel,2,41,4.88,cpython-312,sop_infra,2,100.00,False,0,ml,no
sop_infra-0.4.9.tar.gz,sop-infra,0.4.9,tar,2,41,4.88,cpython-312,sop_infra-0.4.9,2,100.00,False,0,ml,no
spatial_autocorrelation-0.0.1a0.tar.gz,spatial-autocorrelation,0.0.1a0,tar,2,2,100.00,cpython-38,spatial_autocorrelation-0.0.1a0,2,100.00,False,0,,no
spatialbound-0.0.8-py2.py3-none-any.whl,spatialbound,0.0.8,wheel,2,18,11.11,cpython-310,spatialbound,2,100.00,False,0,,no
specargs-0.1.0.tar.gz,specargs,0.1.0,tar,2,2,100.00,cpython-38,specargs-0.1.0,2,100.00,False,0,plugin,no
stlens-0.2.0.tar.gz,stlens,0.2.0,tar,2,9,22.22,cpython-310;cpython-312,stlens-0.2.0,2,100.00,False,0,,no
subtitle_corrector_sdk-0.1.8.tar.gz,subtitle-corrector-sdk,0.1.8,tar,2,2,100.00,cpython-312,subtitle_corrector_sdk-0.1.8,2,100.00,False,0,,no
taggerscript-0.0.10.tar.gz,taggerscript,0.0.10,tar,2,10,20.00,cpython-311,taggerscript-0.0.10,2,100.00,False,0,,no
TAP_Consumer-0.0.8-cp310-none-any.whl,tap-consumer,0.0.8,wheel,2,2,100.00,cpython-310,tap_consumer,2,100.00,False,0,testing,no
team_classifier_osnet-0.1.3-py3-none-any.whl,team-classifier-osnet,0.1.3,wheel,2,4,50.00,cpython-312,team_classifier_osnet,2,100.00,True,1,,no
team_classifier_osnet-0.1.3.tar.gz,team-classifier-osnet,0.1.3,tar,2,4,50.00,cpython-312,team_classifier_osnet-0.1.3,2,100.00,True,1,,no
themesaver-1.2.3.tar.gz,themesaver,1.2.3,tar,2,24,8.33,cpython-310,themesaver-1.2.3,2,100.00,False,0,,no
tiny_pricing_utils-1.0.3.tar.gz,tiny-pricing-utils,1.0.3,tar,2,13,15.38,cpython-312,tiny_pricing_utils-1.0.3,2,100.00,False,0,ml,no
tkadw-0.4.9.tar.gz,tkadw,0.4.9,tar,2,121,1.65,cpython-311,tkadw-0.4.9,2,100.00,True,1,testing,no
topsearch-0.0.3.tar.gz,topsearch,0.0.3,tar,2,40,5.00,cpython-310,topsearch-0.0.3,2,100.00,False,0,,no
transstellar-3.12.1.tar.gz,transstellar,3.12.1,tar,2,59,3.39,cpython-312,transstellar-3.12.1,2,100.00,False,0,,no
transtex-1.0.2-py3-none-any.whl,transtex,1.0.2,wheel,2,23,8.70,cpython-312,transtex,2,100.00,False,0,,no
transtex-1.0.2.tar.gz,transtex,1.0.2,tar,2,23,8.70,cpython-312,transtex-1.0.2,2,100.00,False,0,,no
trussit-1.4-py3-none-any.whl,trussit,1.4,wheel,2,2,100.00,cpython-312,trussit,2,100.00,False,0,,no
trussit-1.4.tar.gz,trussit,1.4,tar,2,2,100.00,cpython-312,trussit-1.4,2,100.00,False,0,,no
tsdk-0.1.2.tar.gz,tsdk,0.1.2,tar,2,22,9.09,cpython-311;cpython-312,tsdk-0.1.2,2,100.00,False,0,network,no
tusfastapiserver-0.1.0.tar.gz,tusfastapiserver,0.1.0,tar,2,17,11.76,cpython-310,tusfastapiserver-0.1.0,2,100.00,False,0,,no
tva_utils-0.2.1.tar.gz,tva-utils,0.2.1,tar,2,6,33.33,cpython-311,tva_utils-0.2.1,2,100.00,False,0,,no
uart_tool-0.0.9.tar.gz,uart-tool,0.0.9,tar,2,3,66.67,cpython-38,uart_tool-0.0.9,2,100.00,False,0,,no
uniauth_saml2_idp-2.0.1.tar.gz,uniauth-saml2-idp,2.0.1,tar,2,23,8.70,cpython-38,uniauth_saml2_idp-2.0.1,2,100.00,False,0,,no
vector_swizzling-0.2.0.tar.gz,vector-swizzling,0.2.0,tar,2,2,100.00,cpython-312,vector_swizzling-0.2.0,2,100.00,False,0,,no
vegas-6.4.1.tar.gz,vegas,6.4.1,tar,2,2,100.00,cpython-311;cpython-312,vegas-6.4.1,2,100.00,True,6,,no
velm-0.3.1.tar.gz,velm,0.3.1,tar,2,857,0.23,cpython-313,velm-0.3.1,2,100.00,True,40,,no
ViTest-2.0-py38-none-any.whl,vitest,2.0,wheel,2,2,100.00,cpython-38,ViTest,2,100.00,False,0,,no
vitis-quantizer-0.1.3.tar.gz,vitis-quantizer,0.1.3,tar,2,45,4.44,cpython-38,vitis-quantizer-0.1.3,2,100.00,True,2,ml;testing,no
websockettest-1.0.20-py3-none-any.whl,websockettest,1.0.20,wheel,2,3,66.67,cpython-310,WebsocketTest,2,100.00,True,3,testing,no
websockettest-1.0.20.tar.gz,websockettest,1.0.20,tar,2,3,66.67,cpython-310,websockettest-1.0.20,2,100.00,True,3,testing,no
wh_mqtt_client_ex-0.1.1-py3-none-any.whl,wh-mqtt-client-ex,0.1.1,wheel,2,2,100.00,cpython-310,mqtt_client_ex,2,100.00,False,0,network,no
wolof_translate-0.0.6.tar.gz,wolof-translate,0.0.6,tar,2,58,3.45,cpython-310,wolof_translate-0.0.6,2,100.00,True,4,,no
xander_ai-0.2.7.tar.gz,xander-ai,0.2.7,tar,2,2,100.00,cpython-312,xander_ai-0.2.7,2,100.00,False,0,ml,no
xapian_bindings_binary-1.4.26-cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,xapian-bindings-binary,1.4.26,wheel,2,2,100.00,cpython-310,xapian,2,100.00,False,0,,no
xfer4suretest_package-0.2.3.tar.gz,xfer4suretest-package,0.2.3,tar,2,2,100.00,cpython-312,xfer4suretest_package-0.2.3,2,100.00,False,0,,no
yahoostats-0.0.5-py3-none-any.whl,yahoostats,0.0.5,wheel,2,16,12.50,cpython-310,yahoostats,2,100.00,False,0,,no
yahoostats-0.0.5.tar.gz,yahoostats,0.0.5,tar,2,16,12.50,cpython-310,yahoostats-0.0.5,2,100.00,False,0,,no
ylz_translate-0.2.7.tar.gz,ylz-translate,0.2.7,tar,2,16,12.50,cpython-310,ylz_translate-0.2.7,2,100.00,False,0,cli,no
abiftool-0.34.0.tar.gz,abiftool,0.34.0,tar,1,70,1.43,cpython-313,abiftool-0.34.0,1,100.00,True,1,data;testing,no
adobase-1.0.0-py3-none-any.whl,adobase,1.0.0,wheel,1,7,14.29,cpython-313,adobase,1,100.00,False,0,,no
adobase-1.0.0.tar.gz,adobase,1.0.0,tar,1,7,14.29,cpython-313,adobase-1.0.0,1,100.00,False,0,,no
aetherml_settings-0.1.1.tar.gz,aetherml-settings,0.1.1,tar,1,16,6.25,cpython-313,aetherml_settings-0.1.1,1,100.00,False,0,ml,no
affogato_agn-1.0.6.tar.gz,affogato-agn,1.0.6,tar,1,3,33.33,cpython-311,affogato_agn-1.0.6,1,100.00,False,0,,no
aflabs_test-0.1.3.tar.gz,aflabs-test,0.1.3,tar,1,4,25.00,cpython-311,aflabs_test-0.1.3,1,100.00,False,0,testing,no
agent_recipes-0.0.15-py3-none-any.whl,agent-recipes,0.0.15,wheel,1,96,1.04,cpython-314,agent_recipes,1,100.00,True,1,ml;network,no
agent_recipes-0.0.15.tar.gz,agent-recipes,0.0.15,tar,1,96,1.04,cpython-314,agent_recipes-0.0.15,1,100.00,True,1,ml;network,no
agentsjson-0.1.14.tar.gz,agentsjson,0.1.14,tar,1,67,1.49,cpython-313,agentsjson-0.1.14,1,100.00,True,1,network,no
aioengine-python-0.0.4.tar.gz,aioengine-python,0.0.4,tar,1,7,14.29,cpython-311,aioengine-python-0.0.4,1,100.00,False,0,network,no
algomodule-2.0.0-cp310-cp310-macosx_10_9_x86_64.whl,algomodule,2.0.0,wheel,1,1,100.00,cpython-312,algomodule,1,100.00,False,0,,no
algomodule-2.0.0.tar.gz,algomodule,2.0.0,tar,1,1,100.00,cpython-312,algomodule-2.0.0,1,100.00,False,0,,no
alien-onslaught-3.3.2.tar.gz,alien-onslaught,3.3.2,tar,1,2,50.00,cpython-311,alien-onslaught-3.3.2,1,100.00,False,0,,no
alien_onslaught-3.3.2-py3-none-any.whl,alien-onslaught,3.3.2,wheel,1,2,50.00,cpython-311,game_assets,1,100.00,False,0,,no
altmorph-0.1.0.tar.gz,altmorph,0.1.0,tar,1,2,50.00,cpython-312,altmorph-0.1.0,1,100.00,True,1,,no
altocumulus-2.3.0-py3-none-any.whl,altocumulus,2.3.0,wheel,1,26,3.85,cpython-39,alto,1,100.00,True,1,,no
altocumulus-2.3.0.tar.gz,altocumulus,2.3.0,tar,1,26,3.85,cpython-39,altocumulus-2.3.0,1,100.00,True,1,,no
analyze_drafter_site-0.4.1.tar.gz,analyze-drafter-site,0.4.1,tar,1,16,6.25,cpython-311,analyze_drafter_site-0.4.1,1,100.00,False,0,,no
anypush-0.0.3.tar.gz,anypush,0.0.3,tar,1,5,20.00,cpython-39,anypush-0.0.3,1,100.00,True,1,,no
apollog-0.1.1.tar.gz,apollog,0.1.1,tar,1,2,50.00,cpython-313,apollog-0.1.1,1,100.00,False,0,,no
arkivist-1.3.4.tar.gz,arkivist,1.3.4,tar,1,3,33.33,cpython-39,arkivist-1.3.4,1,100.00,False,0,,no
arvancloud_video-0.1.0.tar.gz,arvancloud-video,0.1.0,tar,1,28,3.57,cpython-310,arvancloud_video-0.1.0,1,100.00,False,0,,no
arxiv_bot-0.0.6.tar.gz,arxiv-bot,0.0.6,tar,1,7,14.29,cpython-311,arxiv_bot-0.0.6,1,100.00,False,0,,no
astream-0.7.3.tar.gz,astream,0.7.3,tar,1,24,4.17,cpython-310,astream-0.7.3,1,100.00,True,2,,no
astro-bifrost-2.0.3.tar.gz,astro-bifrost,2.0.3,tar,1,8,12.50,cpython-38,astro-bifrost-2.0.3,1,100.00,True,1,cli,no
astromorphlib-1.0.13-py3-none-any.whl,astromorphlib,1.0.13,wheel,1,2,50.00,cpython-38,stat_lib,1,100.00,False,0,,no
astromorphlib-1.0.13.tar.gz,astromorphlib,1.0.13,tar,1,2,50.00,cpython-38,astromorphlib-1.0.13,1,100.00,False,0,,no
atabet_token-1.1.0-cp310-cp310-macosx_10_9_x86_64.whl,atabet-token,1.1.0,wheel,1,1,100.00,cpython-310,atabet_token,1,100.00,False,0,security,yes
aurora_ai-8.0.0-py3-none-any.whl,aurora-ai,8.0.0,wheel,1,1,100.00,cpython-311,aurora_ai,1,100.00,False,0,ml,no
autobot_tg-0.1.2a1.tar.gz,autobot-tg,0.1.2a1,tar,1,10,10.00,cpython-310,autobot_tg-0.1.2a1,1,100.00,False,0,,no
awsapilib-3.1.5.tar.gz,awsapilib,3.1.5,tar,1,32,3.12,cpython-39,awsapilib-3.1.5,1,100.00,False,0,,no
barca-0.0.3-cp311-cp311-macosx_10_12_x86_64.whl,barca,0.0.3,wheel,1,4,25.00,cpython-314,barca,1,100.00,False,0,cli,no
basil_parser-0.4.3-py3-none-any.whl,basil-parser,0.4.3,wheel,1,10,10.00,cpython-311,basil,1,100.00,False,0,,no
basil_parser-0.4.3.tar.gz,basil-parser,0.4.3,tar,1,10,10.00,cpython-311,basil_parser-0.4.3,1,100.00,False,0,,no
besos-2.2.3-py3-none-any.whl,besos,2.2.3,wheel,1,18,5.56,cpython-38,besos,1,100.00,False,0,,no
besos-2.2.3.tar.gz,besos,2.2.3,tar,1,18,5.56,cpython-38,besos-2.2.3,1,100.00,False,0,,no
bindry-0.1.4.tar.gz,bindry,0.1.4,tar,1,7,14.29,cpython-312,bindry-0.1.4,1,100.00,True,2,testing,no
blacksmith_ai-0.2.1.tar.gz,blacksmith-ai,0.2.1,tar,1,6,16.67,cpython-311,blacksmith_ai-0.2.1,1,100.00,False,0,ml,no
bleongpkg-0.1.1.tar.gz,bleongpkg,0.1.1,tar,1,3,33.33,cpython-312,bleongpkg-0.1.1,1,100.00,False,0,,no
botflow_gui-0.0.5-py3-none-any.whl,botflow-gui,0.0.5,wheel,1,14,7.14,cpython-312,botflow,1,100.00,True,3,,no
botflow_gui-0.0.5.tar.gz,botflow-gui,0.0.5,tar,1,14,7.14,cpython-312,botflow_gui-0.0.5,1,100.00,True,3,,no
bpmn_rpa-9.2.5.tar.gz,bpmn-rpa,9.2.5,tar,1,6,16.67,cpython-311,bpmn_rpa-9.2.5,1,100.00,True,5,data,no
brainframe_sys_tools-0.5.6.tar.gz,brainframe-sys-tools,0.5.6,tar,1,5,20.00,cpython-312,brainframe_sys_tools-0.5.6,1,100.00,True,1,,no
brian2lava-1.0.0b2-py3-none-any.whl,brian2lava,1.0.0b2,wheel,1,3,33.33,cpython-310,brian2lava,1,100.00,True,14,,no
brian2lava-1.0.0b2.tar.gz,brian2lava,1.0.0b2,tar,1,3,33.33,cpython-310,brian2lava-1.0.0b2,1,100.00,True,9,,no
bs_testpkg_02-0.1.0.tar.gz,bs-testpkg-02,0.1.0,tar,1,6,16.67,cpython-311,bs_testpkg_02-0.1.0,1,100.00,False,0,,no
caped-ai-1.0.4.tar.gz,caped-ai,1.0.4,tar,1,5,20.00,cpython-39,caped-ai-1.0.4,1,100.00,True,1,ml,no
capturemock-2.10.0-py3-none-any.whl,capturemock,2.10.0,wheel,1,45,2.22,cpython-312,capturemock,1,100.00,True,9,,no
capturemock-2.10.0.tar.gz,capturemock,2.10.0,tar,1,45,2.22,cpython-312,capturemock-2.10.0,1,100.00,True,9,,no
ceylon_rag-0.3.1.tar.gz,ceylon-rag,0.3.1,tar,1,24,4.17,cpython-312,ceylon_rag-0.3.1,1,100.00,False,0,network,no
chatlite-0.1.13.tar.gz,chatlite,0.1.13,tar,1,14,7.14,cpython-311,chatlite-0.1.13,1,100.00,False,0,,no
classy-fire-0.2.1.tar.gz,classy-fire,0.2.1,tar,1,2,50.00,cpython-39,classy-fire-0.2.1,1,100.00,False,0,,no
classy_fire-0.2.1-py3-none-any.whl,classy-fire,0.2.1,wheel,1,2,50.00,cpython-39,classy_fire,1,100.00,False,0,,no
cmat2aset-0.1.0-py3-none-any.whl,cmat2aset,0.1.0,wheel,1,1,100.00,cpython-38,cmat2aset,1,100.00,False,0,,no
cmat2aset-0.1.0.tar.gz,cmat2aset,0.1.0,tar,1,1,100.00,cpython-38,cmat2aset-0.1.0,1,100.00,False,0,,no
cmat2aset310-0.1.0-py3-none-any.whl,cmat2aset310,0.1.0,wheel,1,1,100.00,cpython-310,cmat2aset310,1,100.00,False,0,,no
cmat2aset310-0.1.0.tar.gz,cmat2aset310,0.1.0,tar,1,1,100.00,cpython-310,cmat2aset310-0.1.0,1,100.00,False,0,,no
codingnow-0.1.52.tar.gz,codingnow,0.1.52,tar,1,29,3.45,cpython-38,codingnow-0.1.52,1,100.00,True,1,,no
columbus-0.1.9.tar.gz,columbus,0.1.9,tar,1,2,50.00,cpython-311,columbus-0.1.9,1,100.00,True,1,data,no
combcr-0.2.3.tar.gz,combcr,0.2.3,tar,1,6,16.67,cpython-38,combcr-0.2.3,1,100.00,True,2,,no
composition_vectorizer-0.1.2.2.tar.gz,composition-vectorizer,0.1.2.2,tar,1,5,20.00,cpython-310,composition_vectorizer-0.1.2.2,1,100.00,True,2,,no
ContigNet-1.0.1.post3.tar.gz,contignet,1.0.1.post3,tar,1,9,11.11,cpython-39,ContigNet-1.0.1.post3,1,100.00,True,1,,no
convx-0.1.4.tar.gz,convx,0.1.4,tar,1,3,33.33,cpython-38,convx-0.1.4,1,100.00,False,0,,no
coosql-0.1.0-py3-none-any.whl,coosql,0.1.0,wheel,1,29,3.45,cpython-313,cooSql,1,100.00,False,0,data,no
coosql-0.1.0.tar.gz,coosql,0.1.0,tar,1,29,3.45,cpython-313,coosql-0.1.0,1,100.00,False,0,data,no
core_scripts-0.4.3.tar.gz,core-scripts,0.4.3,tar,1,2,50.00,cpython-311,core_scripts-0.4.3,1,100.00,False,0,network,no
cptd-2.1.4-py3-none-any.whl,cptd,2.1.4,wheel,1,3,33.33,cpython-313,cptd_tools,1,100.00,True,1,cli,no
cptd-2.1.4.tar.gz,cptd,2.1.4,tar,1,3,33.33,cpython-313,cptd-2.1.4,1,100.00,True,1,cli,no
crispy-0.8.0-py3-none-any.whl,crispy,0.8.0,wheel,1,29,3.45,cpython-311,crispy,1,100.00,True,5,,no
crispy-0.8.0.tar.gz,crispy,0.8.0,tar,1,29,3.45,cpython-311,crispy-0.8.0,1,100.00,True,5,,no
Crylearn-0.1.5-py3-none-any.whl,crylearn,0.1.5,wheel,1,2,50.00,cpython-39,Crylearn,1,100.00,True,1,,no
ctxdb-0.0.1.tar.gz,ctxdb,0.0.1,tar,1,12,8.33,cpython-310,ctxdb-0.0.1,1,100.00,False,0,data,no
custom_rails-0.0.9.tar.gz,custom-rails,0.0.9,tar,1,3,33.33,cpython-311,custom_rails-0.0.9,1,100.00,True,3,,no
cynia_agents-2.1.0-py3-none-any.whl,cynia-agents,2.1.0,wheel,1,44,2.27,cpython-39,cynia_agents,1,100.00,True,12,,no
cynia_agents-2.1.0.tar.gz,cynia-agents,2.1.0,tar,1,44,2.27,cpython-39,cynia_agents-2.1.0,1,100.00,True,12,,no
dangcf-0.0.1.tar.gz,dangcf,0.0.1,tar,1,3,33.33,cpython-310,dangcf-0.0.1,1,100.00,False,0,,no
daric-0.2.20.tar.gz,daric,0.2.20,tar,1,5,20.00,cpython-38,daric-0.2.20,1,100.00,False,0,,no
dataform_unit_tests-1.3.0.tar.gz,dataform-unit-tests,1.3.0,tar,1,23,4.35,cpython-311,dataform_unit_tests-1.3.0,1,100.00,False,0,testing,no
dbt_docs_controller-0.1.0.tar.gz,dbt-docs-controller,0.1.0,tar,1,3,33.33,cpython-311,dbt_docs_controller-0.1.0,1,100.00,False,0,,no
de2en-0.1.1-py3-none-any.whl,de2en,0.1.1,wheel,1,1,100.00,cpython-38,de2en,1,100.00,False,0,,no
de2en-0.1.1.tar.gz,de2en,0.1.1,tar,1,1,100.00,cpython-38,de2en-0.1.1,1,100.00,False,0,,no
designer_cmd-0.2.18-py3-none-any.whl,designer-cmd,0.2.18,wheel,1,8,12.50,cpython-38,designer_cmd,1,100.00,False,0,cli;network,no
designer_cmd-0.2.18.tar.gz,designer-cmd,0.2.18,tar,1,8,12.50,cpython-38,designer_cmd-0.2.18,1,100.00,True,1,cli;network,no
dev_sup-0.1.2.tar.gz,dev-sup,0.1.2,tar,1,26,3.85,cpython-39,dev_sup-0.1.2,1,100.00,True,1,,no
devsimpy-5.1.1-py3-none-any.whl,devsimpy,5.1.1,wheel,1,86,1.16,cpython-313,devsimpy,1,100.00,True,62,,no
devsimpy-5.1.1.tar.gz,devsimpy,5.1.1,tar,1,86,1.16,cpython-313,devsimpy-5.1.1,1,100.00,True,62,,no
django-acl-permissions-2.0.0.tar.gz,django-acl-permissions,2.0.0,tar,1,3,33.33,cpython-310,django-acl-permissions-2.0.0,1,100.00,False,0,,no
django_acl_permissions-2.0.0-py3-none-any.whl,django-acl-permissions,2.0.0,wheel,1,3,33.33,cpython-310,django_acl,1,100.00,False,0,,no
django_codenerix_geodata-4.0.6-py2.py3-none-any.whl,django-codenerix-geodata,4.0.6,wheel,1,24,4.17,cpython-311,codenerix_geodata,1,100.00,True,7,,no
django_codenerix_geodata-4.0.6.tar.gz,django-codenerix-geodata,4.0.6,tar,1,24,4.17,cpython-311,django_codenerix_geodata-4.0.6,1,100.00,True,7,,no
django_dea-0.1.0.tar.gz,django-dea,0.1.0,tar,1,30,3.33,cpython-311,django_dea-0.1.0,1,100.00,False,0,data,no
django-editor-widgets-4.2.tar.gz,django-editor-widgets,4.2,tar,1,4,25.00,cpython-38,django-editor-widgets-4.2,1,100.00,True,1,,no
django_editor_widgets-4.2-py3-none-any.whl,django-editor-widgets,4.2,wheel,1,4,25.00,cpython-38,djangoeditorwidgets,1,100.00,True,1,,no
django_epic-0.6.10.tar.gz,django-epic,0.6.10,tar,1,15,6.67,cpython-38,django_epic-0.6.10,1,100.00,False,0,,no
django-filebrowser-no-grappelli-no-pillow-3.8.2.tar.gz,django-filebrowser-no-grappelli-no-pillow,3.8.2,tar,1,13,7.69,cpython-38,django-filebrowser-no-grappelli-no-pillow-3.8.2,1,100.00,True,1,testing,no
django_get_ip-2.311-py311-none-any.whl,django-get-ip,2.311,wheel,1,1,100.00,cpython-311,django_get_ip,1,100.00,False,0,,no
django_nets_core-0.2.29.tar.gz,django-nets-core,0.2.29,tar,1,6,16.67,cpython-312,django_nets_core-0.2.29,1,100.00,True,3,,no
django_nigerian_states-1.0-py3-none-any.whl,django-nigerian-states,1.0,wheel,1,2,50.00,cpython-310,nigerian_states,1,100.00,False,0,,no
django_nigerian_states-1.0.tar.gz,django-nigerian-states,1.0,tar,1,2,50.00,cpython-310,django_nigerian_states-1.0,1,100.00,False,0,,no
django_oscarbot-0.85-py3-none-any.whl,django-oscarbot,0.85,wheel,1,40,2.50,cpython-311,oscarbot,1,100.00,True,3,,no
django_oscarbot-0.85.tar.gz,django-oscarbot,0.85,tar,1,40,2.50,cpython-311,django_oscarbot-0.85,1,100.00,True,3,,no
django_packtrack-24.12.1-py3-none-any.whl,django-packtrack,24.12.1,wheel,1,17,5.88,cpython-312,packtrack,1,100.00,True,2,,no
django_packtrack-24.12.1.tar.gz,django-packtrack,24.12.1,tar,1,17,5.88,cpython-312,django_packtrack-24.12.1,1,100.00,True,2,,no
django-page-blocks-0.4.1.tar.gz,django-page-blocks,0.4.1,tar,1,16,6.25,cpython-39,django-page-blocks-0.4.1,1,100.00,True,1,,no
django_page_blocks-0.4.1-py3-none-any.whl,django-page-blocks,0.4.1,wheel,1,16,6.25,cpython-39,pageblocks,1,100.00,True,1,,no
django_pageblocks-1.3.1-py3-none-any.whl,django-pageblocks,1.3.1,wheel,1,9,11.11,cpython-312,pageblocks,1,100.00,False,0,,no
django_pageblocks-1.3.1.tar.gz,django-pageblocks,1.3.1,tar,1,9,11.11,cpython-312,django_pageblocks-1.3.1,1,100.00,False,0,,no
django_po_translator-1.0.1.tar.gz,django-po-translator,1.0.1,tar,1,3,33.33,cpython-39,django_po_translator-1.0.1,1,100.00,False,0,,no
django_project_core_settings-0.1.4-py3-none-any.whl,django-project-core-settings,0.1.4,wheel,1,25,4.00,cpython-314,django_project_core_settings,1,100.00,False,0,,no
django_project_core_settings-0.1.4.tar.gz,django-project-core-settings,0.1.4,tar,1,25,4.00,cpython-314,django_project_core_settings-0.1.4,1,100.00,False,0,,no
django_someauth-0.1.0-py3-none-any.whl,django-someauth,0.1.0,wheel,1,2,50.00,cpython-313,someauth,1,100.00,False,0,,no
django_someauth-0.1.0.tar.gz,django-someauth,0.1.0,tar,1,2,50.00,cpython-313,django_someauth-0.1.0,1,100.00,False,0,,no
django_tracker_unergy-1.2.5-py3-none-any.whl,django-tracker-unergy,1.2.5,wheel,1,6,16.67,cpython-313,django_tracker,1,100.00,False,0,,no
django_tracker_unergy-1.2.5.tar.gz,django-tracker-unergy,1.2.5,tar,1,6,16.67,cpython-313,django_tracker_unergy-1.2.5,1,100.00,False,0,,no
django-vanillaframework-1.0.2.tar.gz,django-vanillaframework,1.0.2,tar,1,7,14.29,cpython-310,django-vanillaframework-1.0.2,1,100.00,False,0,testing,no
docstats-0.1.2.tar.gz,docstats,0.1.2,tar,1,2,50.00,cpython-39,docstats-0.1.2,1,100.00,False,0,,no
dodi-2.5.0.tar.gz,dodi,2.5.0,tar,1,9,11.11,cpython-39,dodi-2.5.0,1,100.00,False,0,,no
dools-1.0.tar.gz,dools,1.0,tar,1,1,100.00,cpython-39,dools-1.0,1,100.00,False,0,,no
dreams_mc-0.0.3-py3-none-any.whl,dreams-mc,0.0.3,wheel,1,1,100.00,cpython-310,dreams_mc,1,100.00,True,1,,no
dreams_mc-0.0.3.tar.gz,dreams-mc,0.0.3,tar,1,1,100.00,cpython-310,dreams_mc-0.0.3,1,100.00,True,1,,no
easy_multiprocess-1.0.1.tar.gz,easy-multiprocess,1.0.1,tar,1,8,12.50,cpython-311,easy_multiprocess-1.0.1,1,100.00,False,0,testing,no
easys7comm-0.2.4-py3-none-any.whl,easys7comm,0.2.4,wheel,1,7,14.29,cpython-313,easys7comm,1,100.00,False,0,,no
easys7comm-0.2.4.tar.gz,easys7comm,0.2.4,tar,1,7,14.29,cpython-313,easys7comm-0.2.4,1,100.00,False,0,,no
elfincodeutils-1.2.0-py3-none-any.whl,elfincodeutils,1.2.0,wheel,1,33,3.03,cpython-311,codeUtils,1,100.00,True,1,,no
elfincodeutils-1.2.0.tar.gz,elfincodeutils,1.2.0,tar,1,33,3.03,cpython-311,elfincodeutils-1.2.0,1,100.00,True,1,,no
email_verify-0.1.10-py3-none-any.whl,email-verify,0.1.10,wheel,1,3,33.33,cpython-311,email_verify,1,100.00,False,0,,no
email_verify-0.1.10.tar.gz,email-verify,0.1.10,tar,1,3,33.33,cpython-311,email_verify-0.1.10,1,100.00,False,0,,no
embed_clustering-0.0.5.tar.gz,embed-clustering,0.0.5,tar,1,2,50.00,cpython-38,embed_clustering-0.0.5,1,100.00,False,0,,no
