python_tag,finding,category,reason,bytecode_status,bytecode_reason,reproduced_by,decompiler_statuses,source_statuses
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-4cd156d2e15d.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-4cd156d2e15d/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-506350080023.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-506350080023.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-506c1086030d.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-506c1086030d/decompylepp.py"", line ...",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-506c1086030d/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-51b630c9a48a.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-51b630c9a48a.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-520d805a225c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-520d805a225c.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-52a30dd414f0.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-52a30dd414f0/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-535a3fe93cd6.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-535a3fe93cd6.pyc: vector::_M_range_check: __n (which is 47) >= this->size() (which is 7),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-558367acafa1.pyc,no_source,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-558367acafa1.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-558367acafa1.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-561958c19c5f.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-561958c19c5f.pyc: vector::_M_range_check: __n (which is 22) >= this->size() (which is 6),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-56c3cd5b95ad.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-56c3cd5b95ad.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-577dadd26a2c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Unsupported argument found for LIST_EXTEND Something TERRIBLE happened! Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-577dadd26a2c.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-590708470a05.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-590708470a05.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5ca24ef04e91.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5ca24ef04e91.pyc,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5e7737d50e37.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5e7737d50e37.pyc: vector::_M_range_check: __n (which is 84) >= this->size() (which is 8),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-5ea7b9bceeb5.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-5ea7b9bceeb5/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-61c6870c8510.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-313/cpython-313-61c6870c8510/decompylepp.py:51: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? if None(None, None, None, None, None, None, None, None, None, None, None, No..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-632d045294ff.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-632d045294ff.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-64284420656a.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,crash,signal_11:,,decompylepp:ok:,decompylepp:ok:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-64d37cab9c51.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-64d37cab9c51.pyc: vector::_M_range_check: __n (which is 111) >= this->size() (which is 9),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6549274fbe2c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6549274fbe2c.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-66aab05d1c1f.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-66aab05d1c1f.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-67ca27a414de.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-67ca27a414de.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-67ca27a414de.pyc,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6863b298c62a.pyc,no_source,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6863b298c62a.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6863b298c62a.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-693a3b5ecd6f.pyc,no_source,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-693a3b5ecd6f.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-693a3b5ecd6f.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-69c465c245c7.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-69c465c245c7/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6a4767163bae.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6a4767163bae.pyc: vector::_M_range_check: __n (which is 111) >= this->size() (which is 0),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6ee34f1783e0.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-6ee34f1783e0.pyc: vector::_M_range_check: __n (which is 12) >= this->size() (which is 5),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-71a6b5d83d8c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-71a6b5d83d8c.pyc: vector::_M_range_check: __n (which is 11) >= this->size() (which is 7),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-758233ecb9fa.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-758233ecb9fa.pyc: vector::_M_range_check: __n (which is 108) >= this->size() (which is 3),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-76dadecc7f6b.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,crash,signal_11:,,decompylepp:ok:,decompylepp:ok:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-76def08b72cb.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-76def08b72cb/decompylepp.py"", line ...",crash,signal_6:malloc(): invalid size (unsorted),,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-76def08b72cb/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-782e3be9d630.pyc,no_source,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-782e3be9d630.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-782e3be9d630.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-783e2ef94b77.pyc,no_source,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-783e2ef94b77.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-783e2ef94b77.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7b08a74855a7.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-313/cpython-313-7b08a74855a7/decompylepp.py:17: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7c3c7040a8a0.pyc,no_source,CreateObject: Got unsupported type 0x5 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x20 Cr...,crash,signal_11:,,decompylepp:exit_1:CreateObject: Got unsupported type 0x5 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x0 CreateObject: Got unsupported type 0x20 Cr...,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7d037d3edbf6.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7d037d3edbf6.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7d64b1eadeef.pyc,no_source,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7d64b1eadeef.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7d64b1eadeef.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7db927a10894.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7db927a10894.pyc: vector::_M_range_check: __n (which is 111) >= this->size() (which is 7),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7e08bd42b83c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-7e08bd42b83c/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7ef4d2dad4e5.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7ef4d2dad4e5.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7f1d083a5c53.pyc,no_source,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7f1d083a5c53.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-7f1d083a5c53.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-803a99e1484f.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-803a99e1484f.pyc: vector::_M_range_check: __n (which is 65) >= this->size() (which is 6),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-81dbe738e7a9.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> code = compile(source.read_text(encoding=""utf-8""), str(source), ""exec"") File ""data/rq4/source_candidates/cpython-313/cpython-313-81dbe738e7a9/decompylepp.py"", line ..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-82438fdc039e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-82438fdc039e.pyc: vector::_M_range_check: __n (which is 12) >= this->size() (which is 4),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-82b0d51f0414.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-82b0d51f0414.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-82b0d51f0414.pyc,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-83268c717577.pyc,no_source,Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-83268c717577.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-83268c717577.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-83eea1ccf306.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:data/rq4/source_candidates/cpython-313/cpython-313-83eea1ccf306/decompylepp.py:10: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu..."
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-854d96bfd3b9.pyc,no_source,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-854d96bfd3b9.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-854d96bfd3b9.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-875c4e7f37f7.pyc,no_source,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-875c4e7f37f7.pyc: vector::_M_range_check: __n (which is 32) >= this->size() (which is 2),crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-875c4e7f37f7.pyc: vector::_M_range_check: __n (which is 32) >= this->size() (which is 2),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-899320f7d86c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-899320f7d86c.pyc: vector::_M_range_check: __n (which is 101) >= this->size() (which is 4),decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8aba73975828.pyc,no_source,Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8aba73975828.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8aba73975828.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8ac23cabb596.pyc,no_source,CreateObject: Got unsupported type 0x1 Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8ac23cabb596.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:CreateObject: Got unsupported type 0x1 Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8ac23cabb596.pyc: std::bad_cast,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8b259977140c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8b259977140c.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-313,data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8bb3216b6ddf.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.13/unique_bug_pyc/cpython-313-8bb3216b6ddf.pyc: vector::_M_range_check: __n (which is 69) >= this->size() (which is 5),decompylepp:not_run:
