python_tag,finding,interpreter,bytecode_status,bytecode_reason,decompiler,decompile_status,decompile_reason,decompile_stdout,decompile_stderr,source_path,compiled_pyc,source_status,source_reason,reproduced
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-58999579f5d2.pyc,data/rq2/envs/cpython-310/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-310/cpython-310-58999579f5d2/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-58999579f5d2/decompylepp.py"", line 18 if None <<= None == '__main__': ^^^ SyntaxError: invalid syntax",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05297905678a.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05297905678a.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-180849cc3760.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-180849cc3760.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-04608fe5d29c.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-04608fe5d29c.pyc: std::bad_cast,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-150c32ac2f32.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-150c32ac2f32/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-150c32ac2f32/decompylepp.py"", line 11 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-1cf745f3ddfb.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-1cf745f3ddfb.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-201b75984cf2.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-201b75984cf2.pyc: vector::_M_range_check: __n (which is 57) >= this->size() (which is 6),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05f23e8f2dc0.pyc,data/rq2/envs/cpython-311/bin/python,crash,"signal_11:XXX lineno: 5, opcode: 236",decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05f23e8f2dc0.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-04dea2474c2e.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-04dea2474c2e/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-04dea2474c2e/decompylepp.py"", line 143 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-0ac6e10ec012.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-0ac6e10ec012/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-0ac6e10ec012/decompylepp.py"", line 21 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2350c53c731c.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-2350c53c731c/decompylepp.py,,exit_1,"data/rq4/source_candidates/cpython-311/cpython-311-2350c53c731c/decompylepp.py:23: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? X = None(X, 'X', int) data/rq4/source_candidates/cpython-311/cpython-311-235...",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-1b3452bdbcde.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-1b3452bdbcde.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-00793480a4f7.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-00793480a4f7/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-00793480a4f7/decompylepp.py"", line 4 (lambda : self = object()__pybcsec_self__ = object()__pybcsec_self__ =...",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-27eb285f1285.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-27eb285f1285.pyc: vector::_M_range_check: __n (which is 124) >= this->size() (which is 14),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-19426cff68b5.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-19426cff68b5.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2a17edfc4954.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2a17edfc4954.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2bde86f7f959.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2bde86f7f959.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2e423e9e1359.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2e423e9e1359.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2de9f8a450f8.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2de9f8a450f8.pyc: vector::_M_range_check: __n (which is 97) >= this->size() (which is 5),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2a1e022b8f5b.pyc,data/rq2/envs/cpython-311/bin/python,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.11/unittest_seeds/raw/cpython_case_test_fractions_FractionTest_t...",decompylepp,exit_1,Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2892d05adfc4.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-2892d05adfc4/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-2892d05adfc4/decompylepp.py"", line 21 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-20f318ca057b.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2f5aa1bc4e0c.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-2f5aa1bc4e0c.pyc: vector::_M_range_check: __n (which is 99) >= this->size() (which is 2),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-27abee334929.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-27abee334929.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-39a562d100eb.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-39a562d100eb.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-1c620987a67d.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-1c620987a67d/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-1c620987a67d/decompylepp.py"", line 11 cm = (lambda cls, x: pass)() ^^^^ SyntaxError: invalid syntax",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-391d5ea40c55.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-391d5ea40c55.pyc: vector::_M_range_check: __n (which is 114) >= this->size() (which is 13),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3d91baaa2a9f.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-3d91baaa2a9f/decompylepp.py,,exit_1,"data/rq4/source_candidates/cpython-311/cpython-311-3d91baaa2a9f/decompylepp.py:15: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? Base = None(Base, 'Base') data/rq4/source_candidates/cpython-311/cpython-311...",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3e8527f976f6.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-3e8527f976f6/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-3e8527f976f6/decompylepp.py"", line 4 __pybcsec_seed__ = ^ SyntaxError: invalid syntax",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3dea9da3226b.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-3dea9da3226b/decompylepp.py,data/rq4/source_candidates/cpython-311/cpython-311-3dea9da3226b/decompylepp.pyc,ok,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3041ae97dcb2.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3041ae97dcb2.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-36b3d4d99e62.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-36b3d4d99e62.pyc: std::bad_cast,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4825097c6720.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4825097c6720.pyc: vector::_M_range_check: __n (which is 130) >= this->size() (which is 12),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4104352150cc.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-4104352150cc/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-4104352150cc/decompylepp.py"", line 30 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-4f167c8f9636.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Unsupported opcode: <INVALID> (-1) Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50ceb940552a.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50ceb940552a.pyc: vector::_M_range_check: __n (which is 13) >= this->size() (which is 2),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50eef3c67ce7.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-50eef3c67ce7.pyc: vector::_M_range_check: __n (which is 10) >= this->size() (which is 5),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3addb7f7df89.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3addb7f7df89.pyc: std::bad_cast,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3264726321f9.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-3264726321f9/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-3264726321f9/decompylepp.py"", line 17 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-51b2310537d9.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-51b2310537d9.pyc: vector::_M_range_check: __n (which is 69) >= this->size() (which is 9),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd06f3e7374.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd06f3e7374.pyc: std::bad_cast,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5a5088aea356.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5a5088aea356.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5746eeb92335.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-5746eeb92335/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-5746eeb92335/decompylepp.py"", line 13 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd7c2097893.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-3fd7c2097893.pyc: vector::_M_range_check: __n (which is 43) >= this->size() (which is 9),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5759b93de53b.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-5759b93de53b/decompylepp.py,,exit_1,"data/rq4/source_candidates/cpython-311/cpython-311-5759b93de53b/decompylepp.py:11: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? for newline, expected in ((None, None(None, None, None, None, None, None, No...",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-59f5f21e80ec.pyc,data/rq2/envs/cpython-311/bin/python,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.11/unittest_seeds/raw/cpython_case_test_mailbox_TestMailbox_test...",decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-59f5f21e80ec/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-59f5f21e80ec/decompylepp.py"", line 116 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-42ca23aebbae.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-42ca23aebbae/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-42ca23aebbae/decompylepp.py"", line 5 __pybcsec_self__ = object() IndentationError: unexpected indent",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-492ff1fe49e3.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-492ff1fe49e3.pyc: std::bad_cast,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5821f496f911.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5821f496f911.pyc: std::bad_cast,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6cca9dce7108.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6cca9dce7108.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5e17ee64a60a.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,PycBuffer::getByte(): Unexpected end of stream,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-697fc254bc06.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-697fc254bc06/decompylepp.py,data/rq4/source_candidates/cpython-311/cpython-311-697fc254bc06/decompylepp.pyc,ok,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5ec7fc596442.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5ec7fc596442.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6ffbf440bc0e.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Warning: Refusing to pop last block when there is more code to parse pos: 248 OP: f2 Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6d4ced3ba815.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-6d4ced3ba815/decompylepp.py,,exit_1,data/rq4/source_candidates/cpython-311/cpython-311-6d4ced3ba815/decompylepp.py:14: SyntaxWarning: 'NoneType' object is not subscriptable; perhaps you missed a comma? None['f']() data/rq4/source_candidates/cpython-311/cpython-311-6d4ced3b...,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-63207017d9b7.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-63207017d9b7.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6fa6691cd327.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-6fa6691cd327/decompylepp.py,,exit_1,"data/rq4/source_candidates/cpython-311/cpython-311-6fa6691cd327/decompylepp.py:11: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(""5.0 / 0.0 didn't raise ZeroDivisionError"") Traceback (most recent call...",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-67e7fa191402.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-67e7fa191402.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-72d076ae3d30.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-72d076ae3d30.pyc: vector::_M_range_check: __n (which is 97) >= this->size() (which is 5),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6b1627b229bf.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6b1627b229bf.pyc,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-5bdaa1635e51.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-5bdaa1635e51/decompylepp.py,data/rq4/source_candidates/cpython-311/cpython-311-5bdaa1635e51/decompylepp.pyc,ok,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-770410f7c39e.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,error,# Source Generated with Decompyle++ # File: cpython-311-770410f7c39e.pyc (Python 3.11) def __pybcsec_seed__(): self = object() __pybcsec_self__ = object() __pybcsec_self__ = self parser = parser import html html = sys.modules.pop('html')...,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7b6ab4e3ddeb.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7b6ab4e3ddeb.pyc: Invalid bytes in ASCII string,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-746ceac13e0e.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-746ceac13e0e/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-746ceac13e0e/decompylepp.py"", line 19 code = (lambda .0: [ 'x={!r}'.format(const) for const in .0 ])(consts...",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-6cedcfc58d9d.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-6cedcfc58d9d/decompylepp.py,,exit_1,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-6cedcfc58d9d/decompylepp.py"", line 13 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7750cad7cef0.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,ok,,,,data/rq4/source_candidates/cpython-311/cpython-311-7750cad7cef0/decompylepp.py,,exit_1,"data/rq4/source_candidates/cpython-311/cpython-311-7750cad7cef0/decompylepp.py:19: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? Left = None(Left, 'Left') data/rq4/source_candidates/cpython-311/cpython-311...",False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7030ba6b9636.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Unsupported opcode: <INVALID> (-1) Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-7030ba6b9636.pyc: vector::_M_range_check: __n (which is 64) >= this->size() (which is 3),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-888432a4eb45.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-888432a4eb45.pyc: vector::_M_range_check: __n (which is 117) >= this->size() (which is 7),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-71d66c0dd918.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,PycBuffer::getByte(): Unexpected end of stream,,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8983d39ed62d.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8983d39ed62d.pyc: vector::_M_range_check: __n (which is 6) >= this->size() (which is 4),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8c801609b2b1.pyc,data/rq2/envs/cpython-311/bin/python,ok,,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8c801609b2b1.pyc: vector::_M_range_check: __n (which is 102) >= this->size() (which is 3),,,,,not_run,,False
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-73ce8e00b684.pyc,data/rq2/envs/cpython-311/bin/python,crash,signal_11:,decompylepp,exit_1,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-73ce8e00b684.pyc: std::bad_cast,,,,,not_run,,False
