python_tag,finding,decompiler,stage,status,failure_class,reason,bytecode_status,decompile_stdout,decompile_stderr,source_path,compiled_pyc
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8f71b782659b.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-8f71b782659b/decompylepp.py"", line 12 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-8f71b782659b/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-97e9c30c1760.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-97e9c30c1760.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-95a7ca01726e.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-9d67ad185f54.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-9d67ad185f54.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-79a82faa3fe4.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-79a82faa3fe4.pyc: std::bad_cast,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-987b9fe188ce.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-987b9fe188ce/decompylepp.py"", line 18 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-987b9fe188ce/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-9c7c6f71a688.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-310/cpython-310-9c7c6f71a688/decompylepp.py:17: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None(None, None, None) data/rq4/source_candidates/cpython-310/cpython-310-9c...",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-9c7c6f71a688/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a3c16df57eb1.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-a3c16df57eb1/decompylepp.py"", line 27 t = threading.Thread(f123, **('target',)) SyntaxError: expected 'exce...",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-a3c16df57eb1/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-948487e614eb.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-8f983d858481.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-8f983d858481/decompylepp.py"", line 8 P = runtime_checkable(<NODE:12>) ^ SyntaxError: invalid syntax",crash,,,data/rq4/source_candidates/cpython-310/cpython-310-8f983d858481/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a858800e657b.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-a858800e657b/decompylepp.py"", line 31 None = None ^^^^ SyntaxError: cannot assign to None",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-a858800e657b/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a2845363a4f7.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a9d2ea09ae46.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a9d2ea09ae46.pyc: Invalid bytes in ASCII string,exit_1,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-aad98fcf8b72.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-aad98fcf8b72.pyc,exit_1,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a96dec179e0a.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-310/cpython-310-a96dec179e0a/decompylepp.py:33: SyntaxWarning: 'NoneType' object is not callable; perhaps you missed a comma? None() Traceback (most recent call last): File ""<string>"", line 10, in <modu...",exit_1,,,data/rq4/source_candidates/cpython-310/cpython-310-a96dec179e0a/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a605b6de0d32.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b4a5042ebe27.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b4a5042ebe27.pyc: vector::_M_range_check: __n (which is 96) >= this->size() (which is 8),ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a705baf623ff.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a705baf623ff.pyc: std::bad_cast,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b3dab60bf79e.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b3dab60bf79e/decompylepp.py"", line 12 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-b3dab60bf79e/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a627885fcbcb.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b47c5e123eaf.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b47c5e123eaf/decompylepp.py"", line 6 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",exit_1,,,data/rq4/source_candidates/cpython-310/cpython-310-b47c5e123eaf/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b89e5b6e146f.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b89e5b6e146f/decompylepp.py"", line 24 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-b89e5b6e146f/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-b9f87bc397f0.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-b9f87bc397f0/decompylepp.py"", line 27 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-b9f87bc397f0/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bdf9161faae9.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bdf9161faae9.pyc,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bf714da58604.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bf714da58604.pyc: std::bad_cast,exit_1,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfa4ec2fcc83.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfa4ec2fcc83.pyc: std::bad_cast,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfcd094b1431.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bfcd094b1431.pyc: vector::_M_range_check: __n (which is 62) >= this->size() (which is 3),ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-c1d0a457f892.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-c1d0a457f892.pyc: vector::_M_range_check: __n (which is 34) >= this->size() (which is 2),ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-cecf5d74ddcc.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-cecf5d74ddcc.pyc: vector::_M_range_check: __n (which is 97) >= this->size() (which is 11),ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-c04186603693.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-c04186603693/decompylepp.py"", line 11 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-c04186603693/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-a9e7ed5b7f66.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-a9e7ed5b7f66/decompylepp.py"", line 15 if None == None ^= None ^= None: ^^ SyntaxError: invalid syntax",crash,,,data/rq4/source_candidates/cpython-310/cpython-310-a9e7ed5b7f66/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d6b4b995e7fa.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d6b4b995e7fa.pyc,exit_1,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d531cfd01b69.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-d531cfd01b69/decompylepp.py"", line 8 __p IndentationError: unexpected indent",exit_1,,,data/rq4/source_candidates/cpython-310/cpython-310-d531cfd01b69/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-cc0f34a307fa.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-cc0f34a307fa/decompylepp.py"", line 14 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-cc0f34a307fa/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-d7f149e2ae57.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-310/cpython-310-d7f149e2ae57/decompylepp.py:10: SyntaxWarning: 'dict' object is not callable; perhaps you missed a comma? { Traceback (most recent call last): File ""<string>"", line 10, in <module> File ...",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-d7f149e2ae57/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bbafc83b38a2.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-bbafc83b38a2.pyc,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e0faafa935dc.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e0faafa935dc.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-df3513339cc7.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-df3513339cc7/decompylepp.py"", line 8 None = None ^^^^ SyntaxError: cannot assign to None",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-df3513339cc7/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e4e59ea0697c.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e1ccfc663249.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-e1ccfc663249/decompylepp.py"", line 6 None @= object() ^^^^ SyntaxError: 'None' is an illegal expression for...",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-e1ccfc663249/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e971988aef9a.pyc,decompylepp,decompile,error,expected_rejection,"# Source Generated with Decompyle++ # File: cpython-310-e971988aef9a.pyc (Python 3.10) def __pybcsec_seed__(): self = __pybcsec_self__ = object() __pybcsec_self__ = self def checkfilename(brokencode, offset): try: symtable.symtable(broke...",ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ec514c3facec.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ec514c3facec.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e30d6d594ff2.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-e30d6d594ff2/decompylepp.py"", line 12 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-e30d6d594ff2/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-dd6664a8184c.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-dd6664a8184c.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ec0e20f3cd41.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-ec0e20f3cd41/decompylepp.py"", line 11 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-ec0e20f3cd41/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ee013bedb0b0.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ee013bedb0b0.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-def6e6de53d0.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-def6e6de53d0.pyc: std::bad_cast,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ef3a795b7dd4.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ef3a795b7dd4.pyc,ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-f5ab73935119.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-f5ab73935119.pyc: vector::_M_range_check: __n (which is 73) >= this->size() (which is 3),ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-f71c920f34e1.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-f71c920f34e1.pyc: vector::_M_range_check: __n (which is 121) >= this->size() (which is 9),ok,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ede5174b77bb.pyc,decompylepp,rerun,exit_1,translation_failure,"data/rq4/source_candidates/cpython-310/cpython-310-ede5174b77bb/decompylepp.py:35: SyntaxWarning: 'tuple' object is not callable; perhaps you missed a comma? (None, None, None)(d.pop, main_id()) Traceback (most recent call last): File ""<...",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-ede5174b77bb/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-eee12f3bfc79.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-eee12f3bfc79/decompylepp.py"", line 7 return __pybcsec_seed__ = '__pybcsec_seed__' ^ SyntaxError: invalid sy...",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-eee12f3bfc79/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e98e59051196.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-e98e59051196.pyc: std::bad_cast,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ffd6726c0a4b.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-ffd6726c0a4b/decompylepp.py"", line 12 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-310/cpython-310-ffd6726c0a4b/decompylepp.py,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ed6225ecbcc3.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-ed6225ecbcc3.pyc: std::bad_cast,crash,,,,
cpython-310,data/rq3/cpython-3.10/unique_bug_pyc/cpython-310-58999579f5d2.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-310/cpython-310-58999579f5d2/decompylepp.py"", line 18 if None <<= None == '__main__': ^^^ SyntaxError: invalid syntax",crash,,,data/rq4/source_candidates/cpython-310/cpython-310-58999579f5d2/decompylepp.py,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05297905678a.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05297905678a.pyc,ok,,,,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-180849cc3760.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-180849cc3760.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-04608fe5d29c.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-04608fe5d29c.pyc: std::bad_cast,ok,,,,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-150c32ac2f32.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-150c32ac2f32/decompylepp.py"", line 11 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",ok,,,data/rq4/source_candidates/cpython-311/cpython-311-150c32ac2f32/decompylepp.py,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-1cf745f3ddfb.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-1cf745f3ddfb.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-201b75984cf2.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-201b75984cf2.pyc: vector::_M_range_check: __n (which is 57) >= this->size() (which is 6),ok,,,,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05f23e8f2dc0.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-05f23e8f2dc0.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-04dea2474c2e.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-04dea2474c2e/decompylepp.py"", line 143 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",crash,,,data/rq4/source_candidates/cpython-311/cpython-311-04dea2474c2e/decompylepp.py,
cpython-311,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-0ac6e10ec012.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-311/cpython-311-0ac6e10ec012/decompylepp.py"", line 21 return None ^^^^^^^^^^^ SyntaxError: 'return' outside function",crash,,,data/rq4/source_candidates/cpython-311/cpython-311-0ac6e10ec012/decompylepp.py,
